schemaVersion,recordType,source.name,source.url,content.title,content.description,content.publishedAt,content.topic,collectedAt
1.0,NEWS,israeldefense.co.il,https://news.google.com/rss/articles/CBMiWEFVX3lxTE1yT3pSSExtbnZuSnRYWGZBR2JsWFduVnhYaTJTajBWbTM4N3Atc1Q2bHo0MjhGS0dKbFVVRTZSa2U3QTlMbG1qbW5FclBMano5T0tSTUI3cEg?oc=5,From Apache to Boeing: Israeli AI Company Takes Its AI to the Next Level - israeldefense.co.il,"<a href=""https://news.google.com/rss/articles/CBMiWEFVX3lxTE1yT3pSSExtbnZuSnRYWGZBR2JsWFduVnhYaTJTajBWbTM4N3Atc1Q2bHo0MjhGS0dKbFVVRTZSa2U3QTlMbG1qbW5FclBMano5T0tSTUI3cEg?oc=5"" target=""_blank"">From Apache to Boeing: Israeli AI Company Takes Its AI to the Next Level</a>&nbsp;&nbsp;<font color=""#6f6f6f"">israeldefense.co.il</font>",2026-08-16T05:04:05+00:00,computer vision,2026-08-16T05:40:53.902931+00:00
1.0,NEWS,AI: Reset to Zero,https://news.google.com/rss/articles/CBMieEFVX3lxTFA0alFiT082R0JjVk5QMDNXSkM5LVdLSmtlV1VvVE9WMWxXbkZYTThxMzJkb2JJZ0hTQjlERWZPal9fNmNrUkNpazU0TUhKQlVJeDFPR1BVa21vS0dBOXo0cUI0R2hnT21ZMTVMejJscjN3QXZhR3Nrcw?oc=5,AI: Supply & Demand Together in the AI Tech Wave (part 4). AI-RTZ #1180 - AI: Reset to Zero,"<a href=""https://news.google.com/rss/articles/CBMieEFVX3lxTFA0alFiT082R0JjVk5QMDNXSkM5LVdLSmtlV1VvVE9WMWxXbkZYTThxMzJkb2JJZ0hTQjlERWZPal9fNmNrUkNpazU0TUhKQlVJeDFPR1BVa21vS0dBOXo0cUI0R2hnT21ZMTVMejJscjN3QXZhR3Nrcw?oc=5"" target=""_blank"">AI: Supply & Demand Together in the AI Tech Wave (part 4). AI-RTZ #1180</a>&nbsp;&nbsp;<font color=""#6f6f6f"">AI: Reset to Zero</font>",2026-08-16T05:03:19+00:00,AI technology,2026-08-16T05:40:47.102517+00:00
1.0,NEWS,The Indian Express,https://news.google.com/rss/articles/CBMi4AFBVV95cUxQVTlMdHJ5ZElLcGpILXRYX1QyZzZuSUJDcGZ2R1pRa2hOMUwtMkxKMXNvZlVaV2c1bzZ4c1ZQdkQ5Rmo1T2xTSWlnMVFyOTJ1VmhMci1neC0wMHpYaXZVU3hnejJXNjF4QVZiNmZFOVJPV2VRX3Y5SHJkRXFNVXhzdjBBUkNaMWxuN3ZoQlJoWFpwaUR3UUc4UHdtMWRwMVNQT3M2Q0dxNjk4dHQ4OHpYUi1sbHZwek9xNVg4YTBvZFdpNkg2bjlGWDZCMUppZWlCQk5fWXRZRllJSWY5RVluQ9IB5wFBVV95cUxQbEd4cFM4R0ViWTBKMlJmSXl4OG94RFAwZzkxb0NNYXlpS0FIbEtOcm9nQlgyUmEtd3N1WVdJRWd6NmQwSW5mMTdDVlI3Qnc0MDJZd3cyamszdXRKM2xBTGlNc0QySVBjVHAyTEpzZkVxdW13ZWFzeFF5UGxjS0tHSUg2blFSSGxRcnowZWQzZ2lzWEVBTG02VkFTdVJjVV9BNnpyZzVvTGhRbUpkTFBaMk1PenYyLWhodFUzZ25ib2ZLRDg4VHZGcFZxOVhUOGNpV2ZLdUs5S2w2WEFYWnR4eUpTYlRfWVE?oc=5,Apple trains its own AI model for China market with Alibaba’s support - The Indian Express,"<a href=""https://news.google.com/rss/articles/CBMi4AFBVV95cUxQVTlMdHJ5ZElLcGpILXRYX1QyZzZuSUJDcGZ2R1pRa2hOMUwtMkxKMXNvZlVaV2c1bzZ4c1ZQdkQ5Rmo1T2xTSWlnMVFyOTJ1VmhMci1neC0wMHpYaXZVU3hnejJXNjF4QVZiNmZFOVJPV2VRX3Y5SHJkRXFNVXhzdjBBUkNaMWxuN3ZoQlJoWFpwaUR3UUc4UHdtMWRwMVNQT3M2Q0dxNjk4dHQ4OHpYUi1sbHZwek9xNVg4YTBvZFdpNkg2bjlGWDZCMUppZWlCQk5fWXRZRllJSWY5RVluQ9IB5wFBVV95cUxQbEd4cFM4R0ViWTBKMlJmSXl4OG94RFAwZzkxb0NNYXlpS0FIbEtOcm9nQlgyUmEtd3N1WVdJRWd6NmQwSW5mMTdDVlI3Qnc0MDJZd3cyamszdXRKM2xBTGlNc0QySVBjVHAyTEpzZkVxdW13ZWFzeFF5UGxjS0tHSUg2blFSSGxRcnowZWQzZ2lzWEVBTG02VkFTdVJjVV9BNnpyZzVvTGhRbUpkTFBaMk1PenYyLWhodFUzZ25ib2ZLRDg4VHZGcFZxOVhUOGNpV2ZLdUs5S2w2WEFYWnR4eUpTYlRfWVE?oc=5"" target=""_blank"">Apple trains its own AI model for China market with Alibaba’s support</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Indian Express</font>",2026-08-16T05:02:26+00:00,artificial intelligence,2026-08-16T05:40:45.793677+00:00
1.0,NEWS,The Jerusalem Post,https://news.google.com/rss/articles/CBMimAFBVV95cUxPT0xMWmlqbWdFaHFaT0ZfQVdzcG1WWk0wNEdBVU1oYjRiRTRMcTFoVnR3TklIVlBEUnhhaF96alUzQVBKck9rdW8tazlaVW5ablJHaUJzZnJQN3ZQVG4waV8wb0habExFYUNDc2NVMjlkcTBKTHJjS0N4T1RreVpDT1dvTUpQZEJhbWZzTnJwZG12R2cyR3pfbQ?oc=5,Artificial intelligence is changing medicine – but who will pay for the next mistake? - The Jerusalem Post,"<a href=""https://news.google.com/rss/articles/CBMimAFBVV95cUxPT0xMWmlqbWdFaHFaT0ZfQVdzcG1WWk0wNEdBVU1oYjRiRTRMcTFoVnR3TklIVlBEUnhhaF96alUzQVBKck9rdW8tazlaVW5ablJHaUJzZnJQN3ZQVG4waV8wb0habExFYUNDc2NVMjlkcTBKTHJjS0N4T1RreVpDT1dvTUpQZEJhbWZzTnJwZG12R2cyR3pfbQ?oc=5"" target=""_blank"">Artificial intelligence is changing medicine – but who will pay for the next mistake?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Jerusalem Post</font>",2026-08-16T05:00:00+00:00,artificial intelligence,2026-08-16T05:40:45.793748+00:00
1.0,NEWS,Hackaday,https://news.google.com/rss/articles/CBMimwFBVV95cUxNOXhZazN1SUI5U29oNnJkbDJGN2JWWHBYODVXYXJheXEtSWl5cXByWndYRXpJTWYwSjRCbFhsZlZYRU1kd1hSSnFNWDB3b0NMbHBYWXc3dDFIUHdDQXNNSnNhM3dJN2VjdUk3b0JZSkxweWRsRWZwNG55MDY0cGFwaUFzR3NTckprTmRlQlNUZnB5a2dQUVN1Mlh2WQ?oc=5,Machine Learning COFFIES “Hears” Sunspots Before We Can See Them - Hackaday,"<a href=""https://news.google.com/rss/articles/CBMimwFBVV95cUxNOXhZazN1SUI5U29oNnJkbDJGN2JWWHBYODVXYXJheXEtSWl5cXByWndYRXpJTWYwSjRCbFhsZlZYRU1kd1hSSnFNWDB3b0NMbHBYWXc3dDFIUHdDQXNNSnNhM3dJN2VjdUk3b0JZSkxweWRsRWZwNG55MDY0cGFwaUFzR3NTckprTmRlQlNUZnB5a2dQUVN1Mlh2WQ?oc=5"" target=""_blank"">Machine Learning COFFIES “Hears” Sunspots Before We Can See Them</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Hackaday</font>",2026-08-16T05:00:00+00:00,artificial intelligence,2026-08-16T05:40:45.793976+00:00
1.0,NEWS,Technology Org,https://news.google.com/rss/articles/CBMivwFBVV95cUxPbmtvaXcyam5lRWtjYUFkbUdYN0tnZzlKdmxiQkpxdDBSb0ZIRXZTZXgzNUtoc3RUTGthTTFXSlp0MXdOalpmYmhzYWF2SEl1bEdUdEpya2lxZmxsTlRuZDdGMTg4M1FUYjRxMXNaVEN6dkh1SUl5dTE5aDlWeTFDVm9NUVJ0bEs0Q3R3bUMxU3B3NklOb3NMZ1BjMUdXbTUyOU11MlJhU3ZZRDVxemlTa3c4dHpkdGtkTEE2Vm9pYw?oc=5,AI models nearly erase female characters when they write kids stories about animals - Technology Org,"<a href=""https://news.google.com/rss/articles/CBMivwFBVV95cUxPbmtvaXcyam5lRWtjYUFkbUdYN0tnZzlKdmxiQkpxdDBSb0ZIRXZTZXgzNUtoc3RUTGthTTFXSlp0MXdOalpmYmhzYWF2SEl1bEdUdEpya2lxZmxsTlRuZDdGMTg4M1FUYjRxMXNaVEN6dkh1SUl5dTE5aDlWeTFDVm9NUVJ0bEs0Q3R3bUMxU3B3NklOb3NMZ1BjMUdXbTUyOU11MlJhU3ZZRDVxemlTa3c4dHpkdGtkTEE2Vm9pYw?oc=5"" target=""_blank"">AI models nearly erase female characters when they write kids stories about animals</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Technology Org</font>",2026-08-16T05:00:00+00:00,artificial intelligence,2026-08-16T05:40:45.794115+00:00
1.0,NEWS,samaa tv,https://news.google.com/rss/articles/CBMimgFBVV95cUxPd01tUC1zT1JiNlo3VEJYQ1NXaXprZTYtYlR5QW04SWVXM2IyMnZ0UGpIZ2FqS01aZnc4d21Vbi14Z0hZTHdDNC1FRGl2eng1UWkycXBfLWNQT1l4QVNpOUVSa3ZzSmNqa0dqZzQ0dlZjdnlYVHcwYUZndk5sd2tjdHBaS0wxVlhld3hyUWNnVG5lSHUzMG9XRDZB?oc=5,Anthropic explains how Claude’s AI text watermarking will work - samaa tv,"<a href=""https://news.google.com/rss/articles/CBMimgFBVV95cUxPd01tUC1zT1JiNlo3VEJYQ1NXaXprZTYtYlR5QW04SWVXM2IyMnZ0UGpIZ2FqS01aZnc4d21Vbi14Z0hZTHdDNC1FRGl2eng1UWkycXBfLWNQT1l4QVNpOUVSa3ZzSmNqa0dqZzQ0dlZjdnlYVHcwYUZndk5sd2tjdHBaS0wxVlhld3hyUWNnVG5lSHUzMG9XRDZB?oc=5"" target=""_blank"">Anthropic explains how Claude’s AI text watermarking will work</a>&nbsp;&nbsp;<font color=""#6f6f6f"">samaa tv</font>",2026-08-16T04:57:48+00:00,generative AI,2026-08-16T05:40:49.265626+00:00
1.0,NEWS,The News Mill,https://news.google.com/rss/articles/CBMiwgFBVV95cUxQRUQxVlFBLTN2YVU1SzRIazhJWTVLckx0N3hPTHNFLVNmYUhaTk8zMEU2QjYycEs4VmRISndvLUQ4U1BnS2VERDhBVkJmU0dURGxraWlvTG5wZ1JmUkRPejJsUjdzLV9ITzZIbEwwb1JpTmd4eTB0UzJrd0Q0Y3lScEpQRlVnLVZKTnNvS0NVU3BhbzNDVUtzQWhPNFc5b0ItQ2pCbFU1OWd5QnFBajNsMzE1UF9tQUNwUmNyX1A4X0Q1Zw?oc=5,"Modi announces AI skilling, sports talent hunt and nuclear power targets on Independence Day - The News Mill","<a href=""https://news.google.com/rss/articles/CBMiwgFBVV95cUxQRUQxVlFBLTN2YVU1SzRIazhJWTVLckx0N3hPTHNFLVNmYUhaTk8zMEU2QjYycEs4VmRISndvLUQ4U1BnS2VERDhBVkJmU0dURGxraWlvTG5wZ1JmUkRPejJsUjdzLV9ITzZIbEwwb1JpTmd4eTB0UzJrd0Q0Y3lScEpQRlVnLVZKTnNvS0NVU3BhbzNDVUtzQWhPNFc5b0ItQ2pCbFU1OWd5QnFBajNsMzE1UF9tQUNwUmNyX1A4X0Q1Zw?oc=5"" target=""_blank"">Modi announces AI skilling, sports talent hunt and nuclear power targets on Independence Day</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The News Mill</font>",2026-08-16T04:55:43+00:00,artificial intelligence,2026-08-16T05:40:45.794047+00:00
1.0,NEWS,Cureus,https://news.google.com/rss/articles/CBMi_wFBVV95cUxNSWtQajlXeUl6OW4wcmR3Q1VHU1NETGtYU0E0NWhuaVpjWW5aTzZsZGJ6NzZ3UEJrQ1YyV084X1QyQlB1Rld6d3liM25SZ1BYR2VBU1FDWk1Hc0puOGxBcUFtWXN2c3l1TWNBc1liT2JkQXVQSWNEWEN6VXY4TEtKc0M0MVZOQ05rVjdmZ3g5VDBNUXdqclVMQWYxd0NvQlpMdTRoQzQ5LVJFeWR2T0dNUWdISW5rSE9KVko1MnZRYUxqX0xOcUE3emVJQ3JLdEJwMXFRRE40eVBXRC1GOWFlM0locTNoREJEWFBBTHlHNG5xUXVteUtNS3phODlGaGM?oc=5,"Clinical Applications, Opportunities, and Implementation Challenges of AI in Emergency Medicine: A Narrative Review - Cureus","<a href=""https://news.google.com/rss/articles/CBMi_wFBVV95cUxNSWtQajlXeUl6OW4wcmR3Q1VHU1NETGtYU0E0NWhuaVpjWW5aTzZsZGJ6NzZ3UEJrQ1YyV084X1QyQlB1Rld6d3liM25SZ1BYR2VBU1FDWk1Hc0puOGxBcUFtWXN2c3l1TWNBc1liT2JkQXVQSWNEWEN6VXY4TEtKc0M0MVZOQ05rVjdmZ3g5VDBNUXdqclVMQWYxd0NvQlpMdTRoQzQ5LVJFeWR2T0dNUWdISW5rSE9KVko1MnZRYUxqX0xOcUE3emVJQ3JLdEJwMXFRRE40eVBXRC1GOWFlM0locTNoREJEWFBBTHlHNG5xUXVteUtNS3phODlGaGM?oc=5"" target=""_blank"">Clinical Applications, Opportunities, and Implementation Challenges of AI in Emergency Medicine: A Narrative Review</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Cureus</font>",2026-08-16T04:53:54+00:00,machine learning,2026-08-16T05:40:48.330071+00:00
1.0,NEWS,Cureus,https://news.google.com/rss/articles/CBMi5gFBVV95cUxOLWt3c2xCeW0yYjZsMjBnQ3NPQnp2NDdMd0s3VkNZamRFQkVmeWNheHJoeGI2YTlXUkFmcEhIdzFSYlBNTGFISTQwX09sWDRzTUVxSlJVYlF1TmZCc3lrdEljbTNWRFFKUk1GSHZWdU1ULUtXTmRLcGtmbEVna0pwZndDclhIeDM1YllpcEpGQ3djTm45TVVDSmhNMzdnV292dF9qZ1Z4dFU4dDE1OFJtMHhnZEtwMHlSNEJQNm94TU5rUlpIbVFHNE4tQkxKazM1eHNSLThFbVZObzJFRlNQZHdma2Z1dw?oc=5,"Clinical Applications, Opportunities, and Implementation Challenges of AI in Emergency Medicine: A Narrative Review - Cureus","<a href=""https://news.google.com/rss/articles/CBMi5gFBVV95cUxOLWt3c2xCeW0yYjZsMjBnQ3NPQnp2NDdMd0s3VkNZamRFQkVmeWNheHJoeGI2YTlXUkFmcEhIdzFSYlBNTGFISTQwX09sWDRzTUVxSlJVYlF1TmZCc3lrdEljbTNWRFFKUk1GSHZWdU1ULUtXTmRLcGtmbEVna0pwZndDclhIeDM1YllpcEpGQ3djTm45TVVDSmhNMzdnV292dF9qZ1Z4dFU4dDE1OFJtMHhnZEtwMHlSNEJQNm94TU5rUlpIbVFHNE4tQkxKazM1eHNSLThFbVZObzJFRlNQZHdma2Z1dw?oc=5"" target=""_blank"">Clinical Applications, Opportunities, and Implementation Challenges of AI in Emergency Medicine: A Narrative Review</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Cureus</font>",2026-08-16T04:53:44+00:00,artificial intelligence,2026-08-16T05:40:45.793615+00:00
1.0,NEWS,Zamin.uz,https://news.google.com/rss/articles/CBMiugFBVV95cUxPSENPa0QzR3dQdElkVXZjSjVpbFlheFRBM2g4cDNaUTVyaXh5UFhEZEtta3ZaUWdULWpKQ0Fuc1AzWXJ0a2NnN1l5ODV3eDZQTkQ5QjRLZ0RFVlpRLWJxck41T3J5cFJYU2R4elZkOGctZ2pVS2h3c3dwLXZEczd4R1gyX3FULWpLdnNabUwwT1hqSjE0RjEyZUtFYzV1cHliT0tCTlo3RW45WkQ5QW1PNEZMM0hWMnA3bnc?oc=5,Samsung Introduces Artificial Intelligence Into Semiconductor Manufacturing - Zamin.uz,"<a href=""https://news.google.com/rss/articles/CBMiugFBVV95cUxPSENPa0QzR3dQdElkVXZjSjVpbFlheFRBM2g4cDNaUTVyaXh5UFhEZEtta3ZaUWdULWpKQ0Fuc1AzWXJ0a2NnN1l5ODV3eDZQTkQ5QjRLZ0RFVlpRLWJxck41T3J5cFJYU2R4elZkOGctZ2pVS2h3c3dwLXZEczd4R1gyX3FULWpLdnNabUwwT1hqSjE0RjEyZUtFYzV1cHliT0tCTlo3RW45WkQ5QW1PNEZMM0hWMnA3bnc?oc=5"" target=""_blank"">Samsung Introduces Artificial Intelligence Into Semiconductor Manufacturing</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Zamin.uz</font>",2026-08-16T04:51:53+00:00,deep learning,2026-08-16T05:40:52.690851+00:00
1.0,NEWS,Binance,https://news.google.com/rss/articles/CBMijAFBVV95cUxOdVE4bTRjTXJ6dFN2c2FKUlBGQy1heWR3MjhhczNlS1dSQ2lyNXNNd2VjNHctVnd0VC1yOWsyek1sMWt1SDJLLXk0MmJSd1RBdXdTOUY0Y1Y1X1dzRVM4Q3dfTWliSjNseXBDSHJTOVhfWWw2MGZ4d2JVODJlRUxCZVZfZEdJVjkybG9iRg?oc=5,#ustopressnationstopickusorchinaaicoalition Community Insights & Market Sentiment | Binance Square - Binance,"<a href=""https://news.google.com/rss/articles/CBMijAFBVV95cUxOdVE4bTRjTXJ6dFN2c2FKUlBGQy1heWR3MjhhczNlS1dSQ2lyNXNNd2VjNHctVnd0VC1yOWsyek1sMWt1SDJLLXk0MmJSd1RBdXdTOUY0Y1Y1X1dzRVM4Q3dfTWliSjNseXBDSHJTOVhfWWw2MGZ4d2JVODJlRUxCZVZfZEdJVjkybG9iRg?oc=5"" target=""_blank"">#ustopressnationstopickusorchinaaicoalition Community Insights & Market Sentiment | Binance Square</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Binance</font>",2026-08-16T04:50:43+00:00,artificial intelligence,2026-08-16T05:40:45.794091+00:00
1.0,NEWS,The Times of India,https://news.google.com/rss/articles/CBMi2AJBVV95cUxQTkU5V3BTSjh2UEhMZjN0MjVMVS0tVVhCWVdrcEUzR0c1MzB4VEx3NWs2c1pURnR0T0VGeWs3X2wyaVVRS3pSRG01bjZCODZkbHdSUnV2RjE3T0hUVkFiVHBlNXNsUWp3ejFPTlhuVVF1T0NlWDBaN3R4bUo4b3VBTUNzQ3c0QW42T01LNUxidTlIUmZXSklaUG1OVkt1bTFuYm8xVFJxZXFPXzU3YlFOSm5vOFpBQXFBcHBpa1MzR29kVFFMZGd1b0RXX3hvdENCU1Ixc21pemYxd3ludGhHMVVaSkJxb05lb00yUXpoRXBnTlc1dGhWa1hXUUtqZ3pHVGdQX1pHcTlyY1I3Um5aalpfVzdxMTFmOVRiQlpzQlM5YzVJZGtKMjNuVldscVZVOW54UHZwYUE2aFBCbUNWR1E5MTl2Tnp5U00waHNWaDhLSGxwM29jeNIB3gJBVV95cUxPV1pkcUJYWDJQUHVXN3pvU2t3QmMtQzA2dC1UejExNkkyR3lXdWczRFBkUGpoSEJ2M0c5VUFDdVJZbTR5enVQaVFudnMxQlZpWnFNbFVibUh6N1RQaXd6RjdCQkFPSnRwV25UaW1HcXVfNk4zLTdoaDZaaVRVc2hHdkF1TWVrdmRHQUkxNXBwcUJXcHVhblczLW1OTDJwemN3TVhQc1p5YXhrQVZ1SUJNMDNBYXotYVNlUGNIS0NJODhlM1FBZlRLczg0NFdoUGZqNDd3X1Q4a0k5Mk9xZWx3Smg0TzVXZkh4cjFoRVpfS25jeEJnaVJkUjhZTHNLbFJLeGlFNHhtSVliMXBBNnhOZ01PQl9EdDZSUzFoZ2U5ejhaZE5HQ1VPQzhYYnJVdzI0S0d0WHRYd3lSMUlvdTlPS1dVS3YyZE8yRVU5U2lfZkRMalZYeU9Yb3BIT0ZyUQ?oc=5,Soha Ali Khan reveals she uses AI for parenting her daughter Inaaya Naumi Kemmu: 'There is lot of time AI - The Times of India,"<a href=""https://news.google.com/rss/articles/CBMi2AJBVV95cUxQTkU5V3BTSjh2UEhMZjN0MjVMVS0tVVhCWVdrcEUzR0c1MzB4VEx3NWs2c1pURnR0T0VGeWs3X2wyaVVRS3pSRG01bjZCODZkbHdSUnV2RjE3T0hUVkFiVHBlNXNsUWp3ejFPTlhuVVF1T0NlWDBaN3R4bUo4b3VBTUNzQ3c0QW42T01LNUxidTlIUmZXSklaUG1OVkt1bTFuYm8xVFJxZXFPXzU3YlFOSm5vOFpBQXFBcHBpa1MzR29kVFFMZGd1b0RXX3hvdENCU1Ixc21pemYxd3ludGhHMVVaSkJxb05lb00yUXpoRXBnTlc1dGhWa1hXUUtqZ3pHVGdQX1pHcTlyY1I3Um5aalpfVzdxMTFmOVRiQlpzQlM5YzVJZGtKMjNuVldscVZVOW54UHZwYUE2aFBCbUNWR1E5MTl2Tnp5U00waHNWaDhLSGxwM29jeNIB3gJBVV95cUxPV1pkcUJYWDJQUHVXN3pvU2t3QmMtQzA2dC1UejExNkkyR3lXdWczRFBkUGpoSEJ2M0c5VUFDdVJZbTR5enVQaVFudnMxQlZpWnFNbFVibUh6N1RQaXd6RjdCQkFPSnRwV25UaW1HcXVfNk4zLTdoaDZaaVRVc2hHdkF1TWVrdmRHQUkxNXBwcUJXcHVhblczLW1OTDJwemN3TVhQc1p5YXhrQVZ1SUJNMDNBYXotYVNlUGNIS0NJODhlM1FBZlRLczg0NFdoUGZqNDd3X1Q4a0k5Mk9xZWx3Smg0TzVXZkh4cjFoRVpfS25jeEJnaVJkUjhZTHNLbFJLeGlFNHhtSVliMXBBNnhOZ01PQl9EdDZSUzFoZ2U5ejhaZE5HQ1VPQzhYYnJVdzI0S0d0WHRYd3lSMUlvdTlPS1dVS3YyZE8yRVU5U2lfZkRMalZYeU9Yb3BIT0ZyUQ?oc=5"" target=""_blank"">Soha Ali Khan reveals she uses AI for parenting her daughter Inaaya Naumi Kemmu: 'There is lot of time AI</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Times of India</font>",2026-08-16T04:46:00+00:00,artificial intelligence,2026-08-16T05:40:45.793761+00:00
1.0,NEWS,Hindustan Times,https://news.google.com/rss/articles/CBMigAJBVV95cUxPNHpzczNuRTJxdGhQNUxDUHRWM0hjN295TFlveGN4empWSGJObVRxUzFPbXdzZVNzYmVxZUFxUXctZDRfS0Q5LVY1cHNqVzJZV2lCZ0dSSlpCOFYyNDk5SGhCaUJtalRMcVp5QVhTZUVLb2kzeXZMRDZnRjM3OVJRSTJiMnV4bEk3MzlLZTdTSm51OGFKX1JqaktlSEo5NEpmNjUxVEZLV0VJSzVNaEdwOTNKdEFocy0zVlB3aWd3Y183V2NNcTItenNHVGoxNGZCQURNWFdpOWp2VExvUC1aNHlKQXl6bkRJcFBtSm9Yay12RFBSQ3RJdjQ1d2FodWZR0gGGAkFVX3lxTE1Fd3E3RkJwV1QzM0RDYzI3TU80YUs1Y09nNERzY2hyWlBSeXVId2tIcFhPRzlRUGM5U1U2WWNvQkNTZ255SjlHTkJwLXNGTFlnMXRrMHU2WGJ4bGh4b3Rid2h5OHBkZVROZG1ObmQzYUlmbGV5d2w4OG5TdkVTRmVsSWxwZ2hFUkF6LURtVjloTjd6YjltN2dTMlFBd04zckxsNFNyR3ZYNlpjNG9fMlRUTldZU0dMdXhvVElmUFlwaGcyVGp1Wk5jN1hXY3pzVkQ0YTVtaEhJWmpOQnNoSHZuaEh5TjhFaTdrMGJiYU02MTlNLVRpZllYS1FLS3RORElvbzdzcHc?oc=5,Nithin Kamath urges startup founders to stop leading pitches with AI: 'It's like bragging you take bath every day' | Trending - Hindustan Times,"<a href=""https://news.google.com/rss/articles/CBMigAJBVV95cUxPNHpzczNuRTJxdGhQNUxDUHRWM0hjN295TFlveGN4empWSGJObVRxUzFPbXdzZVNzYmVxZUFxUXctZDRfS0Q5LVY1cHNqVzJZV2lCZ0dSSlpCOFYyNDk5SGhCaUJtalRMcVp5QVhTZUVLb2kzeXZMRDZnRjM3OVJRSTJiMnV4bEk3MzlLZTdTSm51OGFKX1JqaktlSEo5NEpmNjUxVEZLV0VJSzVNaEdwOTNKdEFocy0zVlB3aWd3Y183V2NNcTItenNHVGoxNGZCQURNWFdpOWp2VExvUC1aNHlKQXl6bkRJcFBtSm9Yay12RFBSQ3RJdjQ1d2FodWZR0gGGAkFVX3lxTE1Fd3E3RkJwV1QzM0RDYzI3TU80YUs1Y09nNERzY2hyWlBSeXVId2tIcFhPRzlRUGM5U1U2WWNvQkNTZ255SjlHTkJwLXNGTFlnMXRrMHU2WGJ4bGh4b3Rid2h5OHBkZVROZG1ObmQzYUlmbGV5d2w4OG5TdkVTRmVsSWxwZ2hFUkF6LURtVjloTjd6YjltN2dTMlFBd04zckxsNFNyR3ZYNlpjNG9fMlRUTldZU0dMdXhvVElmUFlwaGcyVGp1Wk5jN1hXY3pzVkQ0YTVtaEhJWmpOQnNoSHZuaEh5TjhFaTdrMGJiYU02MTlNLVRpZllYS1FLS3RORElvbzdzcHc?oc=5"" target=""_blank"">Nithin Kamath urges startup founders to stop leading pitches with AI: 'It's like bragging you take bath every day' | Trending</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Hindustan Times</font>",2026-08-16T04:28:30+00:00,artificial intelligence,2026-08-16T05:40:45.794203+00:00
1.0,NEWS,ababnews.com,https://news.google.com/rss/articles/CBMidEFVX3lxTE1lYU9qVW5Ga25RYXl4am1aZFFYVHhuV19MRjhKc3l5eVVRQTZfOVhSMEpuZUoxVnhrdmlhTFhKQXljWGhVTEkxT1ZUbWw3UU1YblNGYnhTTFpYNHd3UG42MTBuMmljLXhRT3Ftd0NIU0lCUy10?oc=5,"YC Holds First Intern Expo Attracting 1,400 Students - ababnews.com","<a href=""https://news.google.com/rss/articles/CBMidEFVX3lxTE1lYU9qVW5Ga25RYXl4am1aZFFYVHhuV19MRjhKc3l5eVVRQTZfOVhSMEpuZUoxVnhrdmlhTFhKQXljWGhVTEkxT1ZUbWw3UU1YblNGYnhTTFpYNHd3UG42MTBuMmljLXhRT3Ftd0NIU0lCUy10?oc=5"" target=""_blank"">YC Holds First Intern Expo Attracting 1,400 Students</a>&nbsp;&nbsp;<font color=""#6f6f6f"">ababnews.com</font>",2026-08-16T04:26:30+00:00,AI startup,2026-08-16T05:40:50.386850+00:00
1.0,NEWS,The Motley Fool,https://news.google.com/rss/articles/CBMimAFBVV95cUxPM1FCYXIybzhHOWVXcW1saE1EZjJyOUpjeU9McDY4NmhjSXF0SnZZM0FoMlZSeWd2b3p3SHpfNWRXVjFzeVUxaVUySUJwYVlKWU4yV2locHJpRkV4MF9aSlRlbmZlVWNuWnQwSUNsUFgycWRqWEtnbzVTbllpVWQ2S29kb1VqYmx0NjVMbmdDVFJ5UHZJbmRpMQ?oc=5,Amazon vs. Microsoft: Which Cloud Computing Behemoth Is the Better Artificial Intelligence (AI) Buy Today? - The Motley Fool,"<a href=""https://news.google.com/rss/articles/CBMimAFBVV95cUxPM1FCYXIybzhHOWVXcW1saE1EZjJyOUpjeU9McDY4NmhjSXF0SnZZM0FoMlZSeWd2b3p3SHpfNWRXVjFzeVUxaVUySUJwYVlKWU4yV2locHJpRkV4MF9aSlRlbmZlVWNuWnQwSUNsUFgycWRqWEtnbzVTbllpVWQ2S29kb1VqYmx0NjVMbmdDVFJ5UHZJbmRpMQ?oc=5"" target=""_blank"">Amazon vs. Microsoft: Which Cloud Computing Behemoth Is the Better Artificial Intelligence (AI) Buy Today?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Motley Fool</font>",2026-08-16T04:26:08+00:00,artificial intelligence,2026-08-16T05:40:45.793645+00:00
